,raw_text,new_line_break_count
332,"ASIA
Volkswagen’s China Joint Venture to Halt Manual-Car Production

The German car maker will end production of such vehicles at its joint venture with SAIC Motor in August 2024 due to changes in market demand.

Raffaele Huang

November 18, 2022 07:24 am ET

Appeared in the Nov 19, 2022 , print edition as 'VW Cuts Output of Some Models in China'",9
333,"TECH
Tim Draper Touts Decision to Pull Out of China

The Silicon Valley investor is looking toward Taiwan, while dismissing China’s Xi Jinping as a ‘weak leader’ for tightening controls on business.

Joyu Wang

November 18, 2022 05:51 am ET",7
334,"HEARD ON THE STREET
This Was Supposed to Be a Banner Year for Stock Buybacks. What Happened?

A looming tax on share repurchases was supposed to inspire a buyback bonanza in 2022. It fizzled, but so will the new tax’s effort to curb ‘corporate greed.’

Spencer Jakab

November 18, 2022 05:30 am ET",7
335,"BUSINESS
BHP, World’s Top Miner, Nears Biggest Acquisition in a Decade

Australia’s OZ Minerals says it intends to recommend BHP’s revised offer valuing its equity at $6.34 billion.

Rhiannon Hoyle

November 17, 2022 06:22 pm ET",7
336,"AUTOS INDUSTRY
GM Outlines Game Plan to Protect Profit in EV Transition

Lowering battery costs and leveraging federal subsidies will achieve profit on par with internal-combustion cars by 2025, the company says.

Mike Colias

November 17, 2022 04:37 pm ET",7
337,"TECH
Elon Musk Was an Unlikely Flight Risk at Tesla When Pay Package Came Together, His Brother Said

Kimbal Musk’s comments, from deposition testimony in 2021, were played Thursday in a trial over Elon Musk’s latest pay deal at Tesla.

Rebecca Elliott

November 17, 2022 03:54 pm ET",7
338,"CAPITAL ACCOUNT
Stagnant Scientific Productivity Holding Back Growth

Institutions that fund science have become process-oriented and risk-averse, favoring established researchers pursuing incremental discoveries, some critics say.

Greg Ip

November 17, 2022 11:00 am ET

Appeared in the Nov 18, 2022 , print edition as 'To Boost Growth, Rethink Science Funding'",9
339,"AUTOS INDUSTRY
Volkswagen’s New CEO Puts Self-Driving Car Plans Under Review

Chief Executive Oliver Blume is beginning to reorder VW’s most ambitious—and fraught—endeavors to focus on near-term implementation of key software and technology for coming models.

William Boston

November 17, 2022 10:22 am ET

Appeared in the Nov 18, 2022 , print edition as 'VW Chief Puts Self-Driving-Car Plan Under Review'",9
340,"WHATS NEWS BUSINESS FINANCE
What’s News: Business & Finance

What’s News: Business & Finance

November 17, 2022 12:01 am ET

Appeared in the Nov 17, 2022 , print edition as 'What’s News: Business & Finance'",7
341,"TECH
Musk Floated Possibility of Having Successor at Tesla

The Tesla CEO recently floated the idea of someone succeeding him at the electric-vehicle maker, a board member said while testifying in a trial over the billionaire’s pay package.

Rebecca Elliott and Meghan Bobrowsky

November 16, 2022 06:39 pm ET",7
342,"TECH
Musk Tells Twitter Staff to Work ‘Long Hours at High Intensity’ or Leave

Staffers have a Thursday deadline to stay or take a severance package.

Sarah E. Needleman and Alexa Corse

November 16, 2022 02:54 pm ET",7
343,"Elon Musk Says In Trial Testimony That He Spends His Time 'Wherever the Crisis Is'

Meghan BobrowskyRebecca Elliott

November 16, 2022 11:30 am ET",4
344,"HEARD ON THE STREET
EV Startups Struggle to Catch Tesla’s Hype Train

A spate of recent funding announcements from the likes of Lucid and Lordstown shows how launching an electric-vehicle brand is as much about building capital as cars

Stephen Wilmot

November 16, 2022 08:13 am ET",7
345,"EUROPE
Work From Home to Cut Energy Bills, European Employers Say

Remote working is now a favor that some bosses in Europe are asking from their workers, to cope with the rising cost of heat and electricity.

Margherita Stancati

November 16, 2022 05:30 am ET",7
346,"BUSINESS
Warren Buffett-Backed Electric-Car Giant BYD Halts Spinoff of Chip Unit

The company said it instead plans to accelerate investments in expanding its chip-making capacity, building on a recent investment in a chip factory in eastern China.

Dan Strumpf

November 16, 2022 05:14 am ET",7
347,"TECH
Tesla Projections Take Center Stage at Musk Compensation Trial

Tesla Chair Robyn Denholm testified that the goals tied to Elon Musk’s grant were “audacious” and characterized Tesla’s operational forecasting as “not reliable.”

Rebecca Elliott and Meghan Bobrowsky

November 15, 2022 06:59 pm ET",7
348,"AUTOS INDUSTRY
Auto Makers Adopt Lower-Cost Batteries for EVs

The iron-based battery cells are commonly used in China, but there are trade-offs.

Mike Colias

November 15, 2022 05:30 am ET",7
349,"BUSINESS
Elon Musk’s Tesla Compensation Trial Kicks Off

Musk and other Tesla directors are expected to testify over his multibillion-dollar pay package.

Rebecca Elliott and Meghan Bobrowsky

November 14, 2022 08:15 pm ET",7
350,"U.S. MARKETS
Stocks Drop After Last Week’s Big Rally

The S&P 500 finished lower, with investors digesting new comments from Federal Reserve officials.

Anna Hirtenstein and Hardika Singh

November 14, 2022 05:28 pm ET",7
351,"TECH
Elon Musk Talks of ‘Too Much Work on My Plate’ After Twitter Takeover

Billionaire CEO of Tesla has cut contractors and about 50% of social-media platform’s staff.

Jason Douglas and Alexa Corse

November 14, 2022 04:46 pm ET

Appeared in the Nov 14, 2022 , print edition as 'Mogul Says His Workload Too Big'",9
352,"U.S.
Amazon Founder Jeff Bezos to Give Most of His Money to Charity

The entrepreneur said he plans to give away most of his estimated $124 billion fortune in his lifetime.

Ginger Adams Otis

November 14, 2022 01:12 pm ET",7
353,"Stocks to Watch: Disney, Coinbase, Apple

James Willhite

November 14, 2022 08:11 am ET",4
354,"WHATS NEWS BUSINESS FINANCE
What’s News: Business & Finance

What’s News: Business & Finance

November 14, 2022 12:01 am ET

Appeared in the Nov 14, 2022 , print edition as 'What’s News: Business & Finance'",7
355,"REVIEW & OUTLOOK
Opinion: Freeing EVs From the Dealer Cartel

A lawsuit challenges a Texas law that bars direct company sales.

The Editorial Board

November 13, 2022 04:44 pm ET",7
356,"JOURNAL REPORTS: ENERGY
Coming Soon for Homeowners: Solar Panels That Actually Look Attractive

Among the possibilities are solar cells that can be sprayed on like paint.

Jackie Snow

November 13, 2022 09:00 am ET

Appeared in the Nov 14, 2022 , print edition as 'Coming Soon for Homeowners: Solar Panels That Actually Look Attractive'",9
357,"TECH
Elon Musk, Tesla Board Members to Defend CEO’s Pay in Court

Elon Musk is headed to court this week in Delaware to defend his multibillion-dollar compensation package at Tesla.

Rebecca Elliott

November 13, 2022 09:00 am ET",7
358,"JOURNAL REPORTS: ENERGY
Electric Vehicles Require Lots of Scarce Parts. Is the Supply Chain Up to It?

As the car industry gears up to expand EV output, here’s a look at the status of the components it will need

Bart Ziegler

November 12, 2022 09:00 am ET",7
359,"JOURNAL REPORTS: ENERGY
Electric Vehicles Need More—and Faster—Charging Stations. How Do We Get Them?

Potential EV buyers, afraid of running out of juice, want to make sure fast chargers are widely available. Three experts offer their solutions.

Bart Ziegler

November 12, 2022 09:00 am ET",7
360,"TECH
Twitter Stops Giving Out Blue Check Marks After Impersonators Take to the Platform

The company’s ‘Twitter Blue’ service, where a user could pay $7.99 a month for a blue check mark, no longer appears in iPhone apps.

Alyssa Lukpat

November 11, 2022 09:34 pm ET",7
361,"STOCKS
Coinbase, Meta, Disney: Stocks That Defined the Week

Here are major companies whose stocks moved on the week’s news.

Francesca Fontana

November 11, 2022 06:47 pm ET",7
362,"PRO BANKRUPTCY COMMENTARY ANALYSIS
Pro Take: Musk Warns of a Potential Twitter Bankruptcy. He Would Be the Big Loser.

Those that joined him in taking equity stakes would also lose out in an insolvency process. But he is by far the biggest investor.

Jodi Xu Klein

November 11, 2022 04:00 pm ET",7
363,"BUSINESS WORLD
Opinion: Suddenly, Elon Musk’s Twitter Has an Existential Crisis

His readiness to invest more money is laudable but he might tame his mouth too.

Holman W. Jenkins, Jr.

November 11, 2022 03:27 pm ET

Appeared in the Nov 12, 2022 , print edition as 'Suddenly, Twitter Has an Existential Crisis'",9
364,"MANAGEMENT & CAREERS
Tech Workers Face a New Reality as Talent Wars Turn to Pink Slips

The power, perks and demand that many workers at big tech companies enjoyed over the past decade are giving way to angst over layoffs and shrinking net worths.

Katherine Bindley and Chip Cutter

November 11, 2022 10:00 am ET",7
365,"BUSINESS
Koch Teams With Startup to Build Giant Battery Factory

Norwegian battery maker Freyr and Koch are accelerating a project in Georgia to tap U.S. government incentives.

Stephen Wilmot

November 11, 2022 07:28 am ET",7
366,"BUSINESS
Musk Made an Unusual Request in Fallout With Top Lieutenant

As Tesla’s stock rose rapidly, Elon Musk focused on whether compensation for employees matched their contributions, and he asked a top deputy to forfeit some of his unvested equity.

Rebecca Elliott, Emily Glazer and Tim Higgins

November 11, 2022 05:30 am ET",7
367,"TECH
Elon Musk Raises Specter of Twitter Bankruptcy Amid Executive Turmoil

Twitter suffered additional senior executive departures as owner Elon Musk said bankruptcy is a possibility for the company.

Alexa Corse, Suzanne Vranica and Sarah E. Needleman

November 10, 2022 11:02 pm ET",7
368,"U.S.
In California’s Wine Country, Some Towns Ban New Gasoline Stations

Advocates urge prohibitions to fight climate change, while opponents say gas prices will rise and stations can charge electric cars.

Zusha Elinson | Photographs by Brian L. Frank for The Wall Street Journal

November 10, 2022 09:35 pm ET

Appeared in the Nov 01, 2022 , print edition as 'Some Wine-Country Towns Limit Gas Stations'",9
369,"BUSINESS
California Home Solar-Subsidy Revisions Boost Industry Stocks

State regulators scaled back revisions to a program that pays rooftop solar owners by dropping a previously proposed monthly connection fee.

Jennifer Hiller and Katherine Blunt

November 10, 2022 07:11 pm ET",7
370,"Tech Stocks Soar After CPI Report

Gunjan Banerji

November 10, 2022 09:44 am ET",4
371,"HEARD ON THE STREET
Layoffs Aren’t a Good Look for Big Tech’s Growth Story

Meta Platforms, Twitter and other tech companies have shown they are economically sensitive, puncturing the myth of “permanent acceleration.”

Justin Lahart and Laura Forman

November 10, 2022 07:00 am ET",7
